VMailMessage,DayMins,EveMins,NightMins,IntlMins,CustServCalls,DayCalls,DayCharge,EveCalls,EveCharge,NightCalls,NightCharge,IntlCalls,IntlCharge,AreaCode,Phone,AccountLength,Churn,IntlPlan,VMailPlan,State
0,109.4,207.5,135,11.6,0,91,18.6,111,17.64,107,6.08,5,3.13,510,352-6732,136,0,0,0,AL
0,173.6,91.7,211.7,9.7,3,110,29.51,84,7.79,103,9.53,7,2.62,415,352-6833,122,0,0,0,NY
0,303.9,260.9,312.1,5.3,1,95,51.66,114,22.18,89,14.04,3,1.43,510,352-6976,89,1,0,0,OK
0,210.2,227.3,200.1,13.1,1,92,35.73,77,19.32,116,9,7,3.54,408,352-7072,46,0,0,0,NE
0,248.6,174.9,207.2,6.1,3,102,42.26,93,14.87,86,9.32,3,1.65,415,352-7234,101,0,0,0,WI
0,101,155.6,304.4,13.3,0,93,17.17,104,13.23,93,13.7,2,3.59,408,352-7413,82,0,0,0,ID
0,239.7,281.7,183.5,11.4,1,87,40.75,92,23.94,113,8.26,1,3.08,415,352-7752,126,1,1,0,NY
0,134.9,156,197.5,10.2,1,59,22.93,152,13.26,112,8.89,5,2.75,415,352-7915,89,0,0,0,NV
0,205.9,209.3,289.9,14.5,2,88,35,86,17.79,84,13.05,4,3.92,408,352-8202,137,0,0,0,KS
26,196.5,175.8,221.8,13.4,0,98,33.41,111,14.94,124,9.98,5,3.62,415,352-8249,151,0,0,1,ME
41,148.1,169.5,214.1,6.2,2,74,25.18,88,14.41,102,9.63,5,1.67,415,352-8305,40,0,0,1,WA
0,178.2,167.8,182.1,13.6,3,113,30.29,94,14.26,111,8.19,3,3.67,415,352-8327,71,1,1,0,NV
0,147.9,209.3,162.1,8.8,2,97,25.14,99,17.79,80,7.29,5,2.38,415,352-8508,106,0,0,0,HI
0,217.1,205.2,185.7,9.4,2,76,36.91,100,17.44,91,8.36,3,2.54,510,352-9017,112,0,0,0,PA
0,136.1,156.3,158.8,10.1,2,82,23.14,118,13.29,83,7.15,5,2.73,408,352-9050,98,0,0,0,LA
12,135.8,200.6,192.4,12.3,2,60,23.09,134,17.05,98,8.66,7,3.32,510,352-9130,51,0,1,1,AK
0,195,198.5,304.3,14.8,0,58,33.15,88,16.87,110,13.69,9,4,510,352-9836,59,0,0,0,NJ
36,115.4,166.2,184.7,15.2,2,98,19.62,83,14.13,79,8.31,6,4.1,408,352-9947,38,0,0,1,KY
15,221.8,210.6,221.8,12.4,1,143,37.71,115,17.9,109,9.98,9,3.35,415,353-1352,174,0,0,1,PA
31,193.8,202.6,191.2,13.3,1,130,32.95,98,17.22,102,8.6,2,3.59,408,353-1941,9,0,0,1,NY
0,101.7,202.8,136.2,9.4,3,105,17.29,99,17.24,119,6.13,6,2.54,415,353-1954,136,0,0,0,DE
0,85.9,226.7,279.6,15.6,0,113,14.6,91,19.27,110,12.58,16,4.21,415,353-2080,94,0,0,0,WV
0,207.2,214.1,193,11.9,1,138,35.22,83,18.2,105,8.69,4,3.21,510,353-2391,41,0,0,0,SC
33,112,208,150.3,11.3,2,90,19.04,112,17.68,83,6.76,4,3.05,510,353-2450,54,0,0,1,WV
19,157.3,257.7,190.4,9.6,0,123,26.74,94,21.9,107,8.57,6,2.59,415,353-2557,185,0,0,1,AR
0,190,258.2,181.5,6.3,0,109,32.3,84,21.95,102,8.17,6,1.7,415,353-2630,20,0,0,0,MO
0,204.5,208.8,224,9.8,0,63,34.77,95,17.75,119,10.08,2,2.65,510,353-2763,136,0,0,0,DC
28,120.9,213,163.1,8.5,2,97,20.55,92,18.11,116,7.34,5,2.3,408,353-3061,59,0,0,1,OR
0,114.4,127.7,253.1,10.1,2,122,19.45,154,10.85,109,11.39,5,2.73,415,353-3203,90,0,0,0,MD
40,108.6,206.4,126.3,13.4,0,90,18.46,154,17.54,118,5.68,4,3.62,415,353-3223,96,0,0,1,KY
0,220.2,188.4,172.7,11.7,2,108,37.43,124,16.01,113,7.77,3,3.16,510,353-3285,127,0,0,0,IL
0,130.8,223.7,227.8,10,1,64,22.24,116,19.01,108,10.25,5,2.7,415,353-3305,78,0,0,0,MA
0,210.5,204.5,127.8,8.5,1,102,35.79,83,17.38,53,5.75,5,2.3,510,353-3351,54,0,0,0,NH
0,256.4,214.5,233.7,7.9,3,44,43.59,105,18.23,75,10.52,1,2.13,408,353-3372,99,1,0,0,OR
24,135.9,233.2,210.6,9.4,1,60,23.1,78,19.82,121,9.48,4,2.54,415,353-3492,131,0,0,1,MT
0,151,219.7,203.9,9.7,5,83,25.67,116,18.67,127,9.18,3,2.62,415,353-3759,87,1,0,0,WY
0,194.8,235.3,174.4,11,1,97,33.12,118,20,126,7.85,3,2.97,415,353-3994,135,0,0,0,OR
0,187.6,201.4,264.2,8.8,1,83,31.89,81,17.12,79,11.89,1,2.38,408,353-4002,149,0,0,0,OK
0,162.3,192.4,240.6,10.1,2,116,27.59,86,16.35,100,10.83,3,2.73,408,353-4296,78,0,0,0,NH
39,183.3,205.1,263.7,5.1,1,106,31.16,101,17.43,90,11.87,7,1.38,408,353-4880,155,0,0,1,LA
24,71.2,181.6,186.9,12.9,1,82,12.1,103,15.44,111,8.41,1,3.48,415,353-5257,90,0,0,1,FL
0,197.7,127.6,142.1,13.5,1,101,33.61,83,10.85,103,6.39,3,3.65,415,353-5557,82,0,0,0,LA
0,154.4,217.2,185.4,13.9,1,130,26.25,101,18.46,52,8.34,4,3.75,415,353-5714,101,0,0,0,MT
0,209.4,347.3,246,7.4,1,151,35.6,113,29.52,116,11.07,2,2,415,353-6007,113,1,0,0,IN
0,245.2,101.5,152.3,10.7,0,112,41.68,101,8.63,116,6.85,5,2.89,408,353-6038,128,0,1,0,PA
0,191.9,206.9,272,12.6,1,107,32.62,127,17.59,88,12.24,2,3.4,510,353-6056,132,0,0,0,OR
28,143.5,223.5,175.4,11.2,0,106,24.4,147,19,69,7.89,5,3.02,408,353-6218,87,0,0,1,HI
0,216.7,144.3,135.3,10.8,2,30,36.84,125,12.27,106,6.09,1,2.92,408,353-6300,155,0,0,0,NH
0,170.6,162.1,210.7,6.1,1,97,29,111,13.78,131,9.48,1,1.65,408,353-6482,104,0,0,0,HI
0,145.5,217.7,146.9,10.9,3,92,24.74,114,18.5,123,6.61,2,2.94,415,353-6870,90,0,0,0,NE
0,105.4,214.8,223.6,7.8,0,70,17.92,122,18.26,126,10.06,5,2.11,415,353-7096,161,0,0,0,OR
0,124.8,282.2,311.5,10,2,82,21.22,98,23.99,78,14.02,4,2.7,510,353-7289,34,0,0,0,AR
26,292.9,199.7,255.3,13.8,4,101,49.79,97,16.97,127,11.49,7,3.73,510,353-7292,131,1,1,1,ME
0,205.9,257.1,209,12.1,0,96,35,94,21.85,63,9.4,8,3.27,510,353-7407,138,0,0,0,UT
0,247.3,182.7,143.2,14.7,3,91,42.04,60,15.53,112,6.44,2,3.97,415,353-7461,128,0,0,0,SD
0,141.3,154.3,210.6,8.2,1,72,24.02,95,13.12,91,9.48,5,2.21,510,353-7730,86,0,0,0,NV
0,149.4,196.5,209.5,14.9,1,145,25.4,105,16.7,108,9.43,3,4.02,415,353-7822,58,0,0,0,MO
0,271.2,202.6,221.6,11.5,3,105,46.1,105,17.22,51,9.97,3,3.11,510,353-8363,94,1,0,0,WY
0,206.2,256.4,117.1,9,1,84,35.05,138,21.79,91,5.27,3,2.43,408,353-8849,105,0,0,0,TN
0,235.2,220.6,236.3,11.8,1,121,39.98,87,18.75,91,10.63,4,3.19,415,353-8928,106,0,0,0,VA
0,236.6,220.9,146.8,8.9,1,91,40.22,146,18.78,114,6.61,2,2.4,408,353-8970,49,0,0,0,MT
0,203.2,235.8,224.9,15.1,2,99,34.54,131,20.04,112,10.12,6,4.08,510,353-9339,60,0,0,0,ND
0,109,259.3,182.1,13.3,4,88,18.53,120,22.04,119,8.19,3,3.59,510,353-9998,75,1,0,0,PA
17,219.5,222.1,188.3,16.1,1,78,37.32,94,18.88,92,8.47,5,4.35,415,354-1558,88,0,0,1,DC
0,170.7,179.1,281.9,8.2,3,55,29.02,108,15.22,89,12.69,9,2.21,510,354-2189,40,0,1,0,MN
0,208,95.1,178.5,8,1,69,35.36,94,8.08,129,8.03,11,2.16,510,354-2434,110,0,0,0,KS
0,210.1,248.9,158.6,14.4,4,126,35.72,108,21.16,88,7.14,2,3.89,510,354-2762,58,0,0,0,WY
0,232.7,186.4,153.3,11.5,5,114,39.56,123,15.84,122,6.9,6,3.11,415,354-2985,101,0,0,0,NC
0,274.6,161.1,194.4,9.2,2,105,46.68,121,13.69,123,8.75,4,2.48,408,354-3040,88,0,0,0,OH
0,221.2,213.6,291.8,11.9,4,80,37.6,104,18.16,89,13.13,3,3.21,415,354-3237,98,0,0,0,MO
0,102.8,206.7,299,10.1,1,119,17.48,91,17.57,105,13.46,7,2.73,415,354-3436,117,0,0,0,NE
13,214.2,181.2,174,10.3,0,61,36.41,88,15.4,68,7.83,2,2.78,510,354-3545,63,0,0,1,WI
0,151.7,119,180,10.5,0,82,25.79,105,10.12,100,8.1,6,2.84,415,354-3783,135,0,0,0,VT
0,143.1,239.6,221.7,7.1,2,139,24.33,88,20.37,123,9.98,5,1.92,415,354-4333,13,0,0,0,AL
0,230.1,212,174.9,13.2,1,107,39.12,120,18.02,119,7.87,4,3.56,415,354-4352,138,0,0,0,VT
0,201.4,229.4,252.5,12,1,52,34.24,104,19.5,106,11.36,3,3.24,408,354-4445,85,0,0,0,AZ
21,147,197.3,267.4,8.7,2,112,24.99,43,16.77,93,12.03,3,2.35,415,354-4448,105,0,0,1,MA
0,178.7,215.7,152.7,10.6,4,56,30.38,79,18.33,84,6.87,2,2.86,510,354-4568,163,0,0,0,AZ
0,201.1,303.5,224,13.2,1,99,34.19,74,25.8,119,10.08,2,3.56,415,354-4577,144,0,0,0,WV
0,86,260.7,98.6,8.9,1,83,14.62,86,22.16,109,4.44,4,2.4,408,354-4752,84,0,0,0,WV
0,106.1,123.5,96.4,12.9,0,77,18.04,100,10.5,92,4.34,3,3.48,510,354-5058,55,0,1,0,DC
0,147.1,161,275.9,9,5,119,25.01,111,13.69,106,12.42,3,2.43,415,354-5689,114,1,0,0,DC
0,81.6,268.1,140.8,8.6,1,94,13.87,112,22.79,75,6.34,18,2.32,415,354-5764,112,0,0,0,NM
33,141.4,186.4,210,7.7,1,130,24.04,114,15.84,111,9.45,6,2.08,510,354-6183,143,0,0,1,IA
24,154.8,177.2,207.6,9,1,69,26.32,105,15.06,102,9.34,4,2.43,415,354-6810,127,0,0,1,KS
0,260.5,102.4,129.7,9.8,1,108,44.29,110,8.7,148,5.84,5,2.65,415,354-6942,107,0,0,0,KS
0,204.9,135.2,208.2,10.4,5,107,34.83,102,11.49,106,9.37,3,2.81,415,354-6960,103,0,0,0,WA
0,159.7,155.4,255.7,8.4,1,83,27.15,121,13.21,114,11.51,3,2.27,408,354-7025,99,0,0,0,ID
20,239.1,209.1,268.2,13.3,5,105,40.65,111,17.77,130,12.07,3,3.59,408,354-7077,152,0,0,1,CT
0,183.5,170.5,193.8,8.3,3,93,31.2,80,14.49,88,8.72,5,2.24,415,354-7201,88,0,0,0,IN
0,198.3,279.3,146.2,14.8,3,94,33.71,101,23.74,87,6.58,8,4,415,354-7314,73,0,0,0,NE
0,181.8,202.4,245.9,9.2,4,85,30.91,98,17.2,97,11.07,2,2.48,408,354-7339,94,0,0,0,AZ
0,225.1,279.5,233.8,8.8,0,90,38.27,127,23.76,103,10.52,4,2.38,510,354-7397,97,1,0,0,DE
39,116.9,276.5,289.9,12.3,0,127,19.87,88,23.5,125,13.05,2,3.32,415,354-7718,141,0,0,1,IN
0,225.9,162.8,272.1,10.1,1,123,38.4,106,13.84,85,12.24,4,2.73,415,354-7820,104,0,0,0,WV
0,247.4,175.9,287.4,11.3,0,107,42.06,76,14.95,90,12.93,2,3.05,415,354-8088,30,0,0,0,SD
0,164.2,196.2,236.1,8.1,1,116,27.91,153,16.68,119,10.62,1,2.19,415,354-8191,46,0,0,0,OK
29,158.1,322.2,210,8.9,1,104,26.88,81,27.39,96,9.45,6,2.4,510,354-8491,65,0,0,1,MN
0,168.6,187.7,216.5,14.4,2,92,28.66,107,15.95,95,9.74,8,3.89,408,354-8914,147,0,0,0,DC
0,212.1,150.1,219.8,7.7,3,95,36.06,88,12.76,111,9.89,2,2.08,415,354-9062,107,0,0,0,NJ
0,198.5,266.6,243.3,8,2,124,33.75,100,22.66,80,10.95,7,2.16,415,354-9068,90,0,0,0,DE
0,274.3,52.9,246.1,10.9,0,110,46.63,109,4.5,119,11.07,5,2.94,408,354-9492,166,0,0,0,WA
0,194.2,193.8,192,9.3,3,98,33.01,95,16.47,123,8.64,7,2.51,415,355-1019,86,0,0,0,ID
40,104.9,216.3,217.4,9.6,1,65,17.83,93,18.39,128,9.78,9,2.59,415,355-1113,67,0,0,1,NH
0,141.2,149.1,171.4,7,2,132,24,90,12.67,72,7.71,2,1.89,408,355-1735,71,0,0,0,WA
0,182.1,211.5,207.4,6.8,1,89,30.96,104,17.98,124,9.33,1,1.84,510,355-2293,41,0,0,0,NV
0,287.3,288,266,10.5,0,123,48.84,114,24.48,112,11.97,4,2.84,510,355-2464,179,1,0,0,MO
18,222.1,160.6,218.8,13.6,0,89,37.76,109,13.65,102,9.85,2,3.67,408,355-2634,128,1,1,1,GA
0,232.1,210.8,165.4,15,5,81,39.46,101,17.92,87,7.44,6,4.05,510,355-2840,27,0,0,0,OR
0,139,250.7,286.2,6.1,4,99,23.63,108,21.31,87,12.88,3,1.65,408,355-2872,3,0,0,0,HI
0,166.3,158.2,256.7,6.1,1,125,28.27,86,13.45,80,11.55,5,1.65,408,355-2909,75,0,0,0,CA
24,118.1,109.6,245.5,16.9,1,83,20.08,72,9.32,73,11.05,2,4.56,415,355-3602,118,0,0,1,UT
0,63.2,220.2,184,5.1,0,108,10.74,88,18.72,99,8.28,3,1.38,415,355-3620,195,0,0,0,UT
0,179.3,208.9,248.2,13.5,1,147,30.48,89,17.76,98,11.17,6,3.65,408,355-3801,60,1,0,0,DC
0,184.8,175.1,158.2,10.5,1,74,31.42,84,14.88,95,7.12,6,2.84,510,355-3814,124,0,0,0,WV
0,67.7,195.7,236.5,12,1,68,11.51,86,16.63,137,10.64,2,3.24,510,355-4143,77,0,0,0,WV
0,204.4,219.1,222.7,10.5,3,135,34.75,90,18.62,114,10.02,6,2.84,510,355-4842,146,0,1,0,VT
0,267.4,204.2,111.7,5.9,1,78,45.46,85,17.36,146,5.03,4,1.59,415,355-4992,129,0,1,0,FL
23,197.1,214.5,282.2,9.5,4,125,33.51,136,18.23,103,12.7,5,2.57,510,355-5009,94,0,1,1,WV
0,122,138.3,224.2,5.8,1,92,20.74,114,11.76,128,10.09,5,1.57,408,355-5922,73,0,0,0,DC
0,212.1,209.4,167.2,5.3,1,131,36.06,104,17.8,96,7.52,5,1.43,408,355-6291,120,1,0,0,MS
0,129.9,230.1,140.5,13.3,0,121,22.08,105,19.56,123,6.32,3,3.59,415,355-6422,81,0,0,0,UT
22,196,322.7,225.6,3.7,1,82,33.32,82,27.43,120,10.15,5,1,415,355-6531,117,0,1,1,IN
0,233.8,221.6,146.9,12.8,0,103,39.75,131,18.84,106,6.61,3,3.46,510,355-6560,102,0,1,0,MA
0,202.7,224.9,253.9,12.1,0,105,34.46,90,19.12,108,11.43,7,3.27,408,355-6826,134,0,0,0,OH
0,282.5,219.9,170,9.4,1,114,48.03,48,18.69,115,7.65,4,2.54,415,355-6837,74,1,0,0,NV
0,177.1,194,146.7,5.9,1,112,30.11,112,16.49,108,6.6,4,1.59,510,355-6930,94,0,0,0,WI
0,229.3,177.4,189.3,12,1,103,38.98,126,15.08,95,8.52,8,3.24,408,355-7251,125,0,0,0,OK
0,221.8,203.8,215.8,8.4,1,97,37.71,134,17.32,154,9.71,4,2.27,408,355-7293,90,0,1,0,TX
0,62.3,275,138.7,10.8,1,92,10.59,82,23.38,108,6.24,3,2.92,415,355-7705,44,0,1,0,WI
40,237.4,175.9,210.3,9.2,3,105,40.36,93,14.95,110,9.46,3,2.48,510,355-7895,142,0,0,1,MN
30,221.4,165.8,247,10.8,1,114,37.64,116,14.09,105,11.12,12,2.92,408,355-8299,7,0,0,1,NV
0,214.1,164.4,177.5,8.2,2,72,36.4,104,13.97,113,7.99,3,2.21,415,355-8887,46,0,0,0,MN
0,192.2,168.6,139.8,9.4,1,86,32.67,116,14.33,87,6.29,6,2.54,415,355-9295,73,0,0,0,AL
0,249.4,211.5,169,9.1,0,118,42.4,95,17.98,116,7.61,3,2.46,408,355-9324,92,0,0,0,CA
0,210.6,164.2,201.4,9.4,0,117,35.8,103,13.96,68,9.06,5,2.54,415,355-9356,108,0,0,0,UT
0,95.5,163.7,264.2,6.6,2,92,16.24,63,13.91,118,11.89,6,1.78,510,355-9360,243,0,0,0,UT
26,169,188.8,213.3,13.3,0,104,28.73,104,16.05,76,9.6,3,3.59,415,355-9366,90,1,1,1,TX
0,186,262.3,98.9,11.5,4,127,31.62,96,22.3,63,4.45,6,3.11,408,355-9475,129,0,0,0,VT
0,206.4,128,194.5,8.8,2,122,35.09,102,10.88,84,8.75,5,2.38,510,355-9508,137,0,0,0,MI
0,254.8,143.4,153.9,15,2,85,43.32,80,12.19,102,6.93,7,4.05,415,355-9541,73,0,0,0,DE
0,259.9,176.2,77.2,15.3,1,114,44.18,94,14.98,112,3.47,1,4.13,510,355-9581,51,0,0,0,MN
24,218.2,348.5,212.6,7.5,3,88,37.09,108,29.62,118,9.57,7,2.03,510,355-9993,121,0,0,1,MA
11,180.7,173.7,231.5,10.1,2,82,30.72,90,14.76,89,10.42,4,2.73,415,356-1270,146,0,0,1,WY
0,203.3,259.9,115.9,7.8,3,108,34.56,66,22.09,103,5.22,2,2.11,415,356-1358,120,0,0,0,TX
0,159.8,264,115.7,9.7,2,99,27.17,64,22.44,70,5.21,7,2.62,408,356-1420,54,0,0,0,KY
0,223,110.1,188.7,7.1,0,121,37.91,98,9.36,107,8.49,12,1.92,415,356-1567,106,0,0,0,AL
0,178.7,252.3,255.7,8.4,1,61,30.38,84,21.45,76,11.51,4,2.27,415,356-1582,68,0,0,0,TN
47,173.7,204,174.6,6.3,2,117,29.53,114,17.34,94,7.86,3,1.7,415,356-1654,73,0,0,1,CT
0,160.4,102.6,235.3,9.1,2,68,27.27,103,8.72,106,10.59,5,2.46,408,356-1889,39,0,0,0,NY
0,124.1,192.8,162.9,6.4,3,117,21.1,108,16.39,84,7.33,5,1.73,408,356-1952,64,0,0,0,GA
38,236.6,197.5,209.5,9.5,2,69,40.22,68,16.79,102,9.43,10,2.57,415,356-2093,80,0,0,1,WV
0,188,90.5,150.3,15.3,3,127,31.96,118,7.69,64,6.76,3,4.13,510,356-2302,110,0,0,0,OK
33,189.7,212.8,165.7,10,1,66,32.25,65,18.09,108,7.46,5,2.7,510,356-2992,76,0,0,1,VA
0,208.7,173.3,264.7,8.3,3,84,35.48,88,14.73,107,11.91,3,2.24,415,356-3333,66,0,1,0,WI
0,189.5,207,214.1,9.2,0,112,32.22,95,17.6,91,9.63,7,2.48,510,356-3403,77,0,0,0,ID
29,225.4,187.1,281.1,12.9,1,79,38.32,112,15.9,112,12.65,3,3.48,415,356-3448,86,0,0,1,OH
0,184.1,327,212.5,7.5,2,98,31.3,73,27.8,106,9.56,6,2.03,415,356-3646,115,0,0,0,NV
0,230,103.2,309.6,11.3,2,87,39.1,138,8.77,136,13.93,3,3.05,408,356-4001,77,0,0,0,MS
0,204.6,205.2,164.6,10.7,0,117,34.78,94,17.44,84,7.41,5,2.89,408,356-4146,44,0,0,0,VA
0,222.7,105.8,214.8,13.5,1,94,37.86,98,8.99,78,9.67,4,3.65,408,356-4558,110,0,0,0,MO
0,247.5,108.5,232,10.6,2,99,42.08,118,9.22,72,10.44,3,2.86,510,356-4706,127,0,1,0,WY
29,157.2,196.3,226.7,8.4,3,118,26.72,136,16.69,109,10.2,5,2.27,510,356-4832,86,0,0,1,NE
24,170.9,201.4,159,4.1,2,71,29.05,80,17.12,124,7.15,5,1.11,415,356-5244,52,0,0,1,AK
0,167.1,131.8,187.4,9.4,6,77,28.41,79,11.2,98,8.43,1,2.54,415,356-5475,82,1,0,0,NY
36,178.7,178.6,126.8,8,2,134,30.38,102,15.18,82,5.71,4,2.16,415,356-5491,93,0,0,1,CA
0,176.2,236,152.5,10.6,1,120,29.95,138,20.06,104,6.86,4,2.86,408,356-7208,67,0,0,0,VA
0,164.2,155.4,168.9,10.7,1,109,27.91,90,13.21,117,7.6,8,2.89,415,356-7217,104,0,0,0,NM
0,127.8,181.6,197.3,15.9,2,67,21.73,112,15.44,63,8.88,2,4.29,415,356-7239,80,0,0,0,NE
0,134.4,152.4,236.5,9.4,1,104,22.85,95,12.95,80,10.64,3,2.54,415,356-7511,95,0,0,0,WV
0,193.2,194.4,186.5,9.7,4,89,32.84,90,16.52,104,8.39,2,2.62,415,356-7580,13,0,0,0,NH
33,184.2,312.6,264,12.2,1,111,31.31,89,26.57,55,11.88,4,3.29,415,356-7817,63,0,0,1,MT
34,162.1,171.8,259.8,9.6,4,83,27.56,117,14.6,76,11.69,3,2.59,510,356-8449,108,1,0,1,TN
26,146.6,172.8,173.8,10,1,68,24.92,67,14.69,113,7.82,2,2.7,415,356-8621,1,0,0,1,SC
0,169.2,149.9,196.9,4.6,2,96,28.76,83,12.74,119,8.86,4,1.24,415,356-8982,114,0,0,0,LA
45,248.8,140.3,263.6,10.3,3,124,42.3,77,11.93,102,11.86,2,2.78,415,356-9187,96,0,0,1,IN
0,139.4,223.7,173.1,13.6,1,81,23.7,113,19.01,77,7.79,6,3.67,408,357-1085,46,0,0,0,MA
0,148.2,161.8,259.3,11,0,108,25.19,113,13.75,103,11.67,4,2.97,415,357-1700,104,0,1,0,ID
0,218,114.4,269.2,12.4,0,57,37.06,88,9.72,95,12.11,1,3.35,415,357-1909,151,1,1,0,CA
0,298.4,270.5,107.3,12.2,0,78,50.73,142,22.99,84,4.83,2,3.29,415,357-1938,125,1,1,0,NH
0,259.7,152.7,224.7,10.2,0,106,44.15,116,12.98,92,10.11,2,2.75,510,357-2294,83,0,0,0,RI
18,182.1,213.6,193,13.4,2,66,30.96,65,18.16,108,8.69,9,3.62,415,357-2429,104,0,0,1,NC
0,213.4,204.9,179.7,9.5,1,100,36.28,52,17.42,93,8.09,6,2.57,408,357-2679,105,0,0,0,CT
0,168.2,224.7,169.5,12.9,1,92,28.59,100,19.1,99,7.63,3,3.48,415,357-2735,87,0,0,0,NM
22,200.4,131.1,230.7,7.6,1,80,34.07,84,11.14,67,10.38,5,2.05,415,357-2748,64,0,0,1,WV
0,208.8,225.3,221.6,11.1,0,120,35.5,100,19.15,130,9.97,5,3,408,357-3187,137,0,0,0,WA
0,185.3,219.1,243.6,5.5,0,91,31.5,88,18.62,107,10.96,5,1.49,408,357-3577,69,0,0,0,IN
0,211.7,198.7,301.7,6.5,1,100,35.99,101,16.89,136,13.58,9,1.76,415,357-3709,172,0,0,0,WV
39,213,191.1,182.7,9.5,0,115,36.21,112,16.24,115,8.22,3,2.57,408,357-3817,57,0,0,1,WY
40,202.6,118.8,234.9,9,2,103,34.44,128,10.1,98,10.57,9,2.43,408,357-4078,110,0,0,1,SD
0,277.5,131.8,126.9,8.2,1,104,47.18,121,11.2,101,5.71,2,2.21,415,357-4265,71,0,0,0,CO
0,102.1,219.5,73.7,9.8,0,75,17.36,97,18.66,92,3.32,5,2.65,408,357-4573,136,0,0,0,PA
26,220.5,239.5,254.3,5.9,2,94,37.49,126,20.36,109,11.44,9,1.59,415,357-4936,142,0,0,1,FL
0,153,141.1,171.5,10.3,1,123,26.01,127,11.99,76,7.72,15,2.78,415,357-5696,91,1,0,0,SD
0,18.9,258.4,109.6,14.8,1,92,3.21,81,21.96,74,4.93,4,4,510,357-5784,110,0,0,0,MI
0,151.8,209.9,266.9,11.9,1,98,25.81,92,17.84,86,12.01,5,3.21,408,357-5801,59,0,0,0,VT
0,183.8,164.7,111,10.1,1,113,31.25,110,14,87,5,4,2.73,408,357-5995,147,0,1,0,NM
0,285.7,230.9,230.7,14.8,0,124,48.57,106,19.63,140,10.38,7,4,408,357-6039,55,1,0,0,WA
34,161.7,207.6,205.7,9.2,0,114,27.49,115,17.65,114,9.26,4,2.48,415,357-6348,67,0,0,1,MA
0,146.3,255.9,45,8,1,84,24.87,113,21.75,117,2.03,12,2.16,408,357-7060,42,0,0,0,WY
0,134.1,195.1,159.6,10.5,2,112,22.8,104,16.58,139,7.18,2,2.84,415,357-7064,121,0,0,0,VA
0,119.3,223.9,211.9,8.7,2,93,20.28,103,19.03,122,9.54,4,2.35,415,357-7385,122,0,0,0,WY
25,203.8,267.1,225.1,7.3,0,118,34.65,48,22.7,105,10.13,5,1.97,510,357-7875,127,0,0,1,MI
0,216.3,266.3,214,4.5,0,96,36.77,77,22.64,110,9.63,3,1.22,510,357-7893,86,0,0,0,IN
12,188,151.3,201.9,10.5,2,105,31.96,107,12.86,132,9.09,3,2.84,415,357-8515,89,0,0,1,OR
0,121.7,125.8,261.6,8.3,6,48,20.69,112,10.69,122,11.77,2,2.24,415,357-9136,28,1,0,0,MT
25,96.2,178.9,182.1,12.9,2,112,16.35,70,15.21,84,8.19,10,3.48,510,357-9832,139,0,0,1,MN
32,154,185.5,148.2,8.2,3,80,26.18,91,15.77,107,6.67,4,2.21,415,358-1129,146,0,0,1,AL
0,92.4,219,212.6,12.9,2,109,15.71,115,18.62,80,9.57,4,3.48,415,358-1329,136,0,0,0,MO
32,218.4,236.7,192.2,13.2,0,93,37.13,132,20.12,137,8.65,3,3.56,415,358-1346,62,1,1,1,ME
0,162,247.5,155.5,8.9,0,81,27.54,89,21.04,99,7,8,2.4,408,358-1778,110,0,0,0,NH
0,195.3,216.7,259.9,12.5,3,70,33.2,108,18.42,119,11.7,4,3.38,510,358-1912,69,0,0,0,TN
0,243.4,121.2,162.6,12.2,0,114,41.38,110,10.3,104,7.32,5,3.29,415,358-1921,137,0,0,0,NJ
0,251.5,214.2,186.1,11.1,3,85,42.76,98,18.21,71,8.37,6,3,415,358-1922,124,0,0,0,MS
0,183,72.9,181.8,9.5,0,112,31.11,99,6.2,78,8.18,19,2.57,415,358-1958,130,0,0,0,AZ
0,201.1,170.7,237.4,11.6,3,101,34.19,86,14.51,113,10.68,3,3.13,415,358-2046,108,0,0,0,IN
0,273.8,289.7,269.1,5.8,2,97,46.55,106,24.62,126,12.11,3,1.57,415,358-2490,105,1,0,0,FL
0,140.8,228.6,152.9,10.9,1,140,23.94,119,19.43,88,6.88,7,2.94,415,358-2694,142,0,1,0,MI
0,131.7,216.5,196.1,11,1,108,22.39,103,18.4,126,8.82,5,2.97,510,358-3114,50,0,0,0,WV
24,145.7,220.5,249.9,13.1,3,146,24.77,136,18.74,96,11.25,5,3.54,415,358-3261,53,0,0,1,MN
0,169.5,230.9,269.8,9,2,93,28.82,71,19.63,115,12.14,7,2.43,415,358-3604,146,0,0,0,OH
0,159.5,119.7,173.9,6.8,2,99,27.12,149,10.17,126,7.83,3,1.84,510,358-3691,43,0,0,0,MS
0,263.7,186.5,195.3,18.3,1,113,44.83,103,15.85,99,8.79,6,4.94,415,358-3692,130,1,0,0,ID
0,139.6,250.2,158.1,10.8,1,92,23.73,115,21.27,79,7.11,4,2.92,408,358-4036,185,0,0,0,CA
17,236.7,263.5,259.6,12,1,95,40.24,56,22.4,107,11.68,4,3.24,415,358-4412,79,0,0,1,MD
0,235.1,251.8,285.9,7.2,4,98,39.97,79,21.4,76,12.87,2,1.94,415,358-4576,88,1,1,0,MD
0,157.4,167.8,188.8,8.8,3,107,26.76,112,14.26,102,8.5,3,2.38,415,358-5274,124,0,0,0,WV
